date,close,returns,ema20,ema50,rsi,macd,volatility,volume
2018-01-02,603.230712890625,-0.004876174527357224,,,0.0,,,144476
2018-01-03,591.242431640625,-0.019873459679387473,,,0.0,,,58527
2018-01-04,587.7937622070312,-0.0058329193728943185,,,0.0,,,189039
2018-01-05,586.2747192382812,-0.0025843128430732554,,,0.0,,,107123
2018-01-08,587.5885009765625,0.002240897816621068,,,2.852160907372919,,,170912
2018-01-09,584.9198608398438,-0.004541682031359517,,,2.6846608613977097,,,149874
2018-01-10,582.9902954101562,-0.003298854354025438,,,2.567261639481654,,,598248
2018-01-11,588.0811767578125,0.008732360363004954,,,13.33529073541787,,,415257
2018-01-12,598.2628784179688,0.01731342893219212,,,29.99825471055694,,,122207
2018-01-15,614.9315795898438,0.027861834275850983,,,47.72015653595044,,,270088
2018-01-16,608.896240234375,-0.009814651834102128,,,43.43267148713448,,,255128
2018-01-17,625.7702026367188,0.027712377392655085,,,55.47705789006131,,,288810
2018-01-18,652.2510986328125,0.0423172849785991,,,67.25888724693628,,,494354
2018-01-19,648.309814453125,-0.006042587261177235,,,64.52218410351466,,,215672
2018-01-22,658.5325317382812,0.015768259337211266,,,68.14292310791149,,,166055
2018-01-23,653.770263671875,-0.007231636763389115,,,64.8239189334666,,,104886
2018-01-24,658.9841918945312,0.007975168820576917,,,66.73429831131091,,,526658
2018-01-25,676.4329833984375,0.026478315744937975,,,72.17958511134945,,,551311
2018-01-29,722.3742065429688,0.06791688795794659,621.8412017822266,,80.99875920083971,,,1269227
2018-01-30,725.3301391601562,0.004091968664459378,631.6972910563152,,81.40716011170092,,0.02094649259956005,1271233
2018-01-31,734.7730102539062,0.01301872152270378,641.5140262179906,,82.68731736958715,,0.020693539350550204,526609
2018-02-01,722.2921142578125,-0.01698605667589892,649.2071774598784,,75.30693361810047,,0.02048233935970439,254028
2018-02-02,701.7643432617188,-0.028420317196993006,654.2126218219585,,65.02650611176941,,0.021983769175288857,204011
2018-02-05,703.1190795898438,0.0019304718758270667,658.8703797046143,,65.3625682297684,,0.02188013609536601,179437
2018-02-06,694.1278686523438,-0.012787607673432677,662.2282357948742,,61.1619794792931,45.2149440574392,0.022389308593818557,234511
2018-02-07,684.3566284179688,-0.01407700320885541,664.3357017589785,,56.88355404343595,41.55719559027591,0.022781955205553386,294347
2018-02-08,716.0515747070312,0.04631349353966496,669.2610229921264,,65.35046289518182,40.74622375341767,0.02413375674252042,337605
2018-02-09,737.0310668945312,0.02929885629548923,675.7153128875935,,69.60518387501669,41.3200802522789,0.024485431496042088,369172
2018-02-12,704.2686157226562,-0.04445192698581768,678.4346750623614,,57.69137483762356,38.68526994847605,0.02744712983445692,479338
2018-02-14,731.4475708007812,0.038591745353065976,683.4835222755443,,63.30291045387588,38.34822387681754,0.02794495930331511,415416
2018-02-15,721.9225463867188,-0.013022156056427425,687.1443817147037,,60.28517369944561,36.88730863805063,0.028068035626636994,246637
2018-02-16,708.4563598632812,-0.018653228924400356,689.1740939193302,,56.205725314044265,34.248123031585465,0.028347553753355275,115328
2018-02-19,705.5413208007812,-0.004114634616396939,690.7328774318494,,55.33283774996078,31.557554291829547,0.02714435882658483,106386
2018-02-20,710.8786010742188,0.007564801828161993,692.6515177787418,,56.660008748032084,29.515694539852575,0.027042353344659015,269422
2018-02-21,727.7935180664062,0.02379438200366013,695.9983749489954,,60.65038254665204,28.928923787226267,0.027269782629164983,348310
2018-02-22,744.1337280273438,0.02245171131002932,700.5826942897905,,64.09001783154379,29.443021299434577,0.02735595027247581,512204
2018-02-23,744.5853271484375,0.000606878984360737,704.7734212287093,,64.1832012815998,29.546296245446456,0.027389533723787086,336166
2018-02-26,726.0692138671875,-0.024867684879262608,706.8015919561833,,57.58515222649574,27.813430870222646,0.02781914134355764,242683
2018-02-27,716.462158203125,-0.013231597595074196,707.7216458844634,,54.45710108060903,25.37243582674364,0.023588446155228284,289596
2018-02-28,705.910888671875,-0.01472690415040534,707.5491928165978,,51.16953927379981,22.329134040023632,0.023784958779858416,242947
2018-03-01,701.9284057617188,-0.005641622723300155,707.0138797637522,,49.943974155237484,19.37262677793683,0.023567452414713575,171263
2018-03-05,704.8024291992188,0.004094468059575362,706.8032654242728,,50.858703400560735,17.064771085812595,0.023333188202049514,327119
2018-03-06,694.9490356445312,-0.013980362646994204,705.6742911595355,,47.64411294503147,14.276126016842,0.022652482727628424,283051
2018-03-07,691.130859375,-0.005494181693467715,704.2892024181513,,46.419728534194114,11.624015379858633,0.02267577373697586,415519
2018-03-08,684.1514282226562,-0.010098566802031361,702.3713191614374,,44.184474061429064,8.856919770298873,0.022607679704424802,165340
2018-03-09,677.5003051757812,-0.009721711849895343,700.0026511628035,,42.10379426866448,6.057459892741576,0.022490509956661544,183187
2018-03-12,703.5706787109375,0.038480238807260925,700.3424633102449,,51.704057847358655,5.874807907229183,0.021690667906800392,516985
2018-03-13,697.7817993164062,-0.008227857654809378,700.098590548927,,49.73208184774171,5.202964173064743,0.020556517336653583,210714
2018-03-14,711.2070922851562,0.019239958654556855,701.1565430952345,675.4032348632812,54.10394268144574,5.688261379724395,0.01855687569847672,287717
2018-03-15,723.68798828125,0.017548891358762697,703.3023950177121,677.2967546051624,57.78014062627095,6.999283528451201,0.01680655164717881,211633
2018-03-16,719.0897216796875,-0.006353935226261376,704.8059499379002,678.9356944904379,56.000435784570804,7.579860428571806,0.016607940558174467,310010
2018-03-19,702.5443115234375,-0.023008825821626777,704.5905558031894,679.861522609379,50.02923931990772,6.628486415591283,0.01689064665758036,113904
2018-03-20,691.2129516601562,-0.016129032258064502,703.3164982657578,680.3066766898016,46.381654743803395,4.90364346572278,0.017243993719938972,157267
2018-03-21,703.61181640625,0.017937836257717832,703.3446238029475,681.2206037375056,50.623783566106454,4.4854720349931085,0.017662437213889385,194027
2018-03-22,693.7994384765625,-0.0139457264657733,702.435558533768,681.7138913743314,47.42589718687575,3.3239745602868425,0.016946838424608427,133785
2018-03-23,685.875732421875,-0.011420744404299743,700.8584322373973,681.8771008271763,44.95623725585918,1.7439988528323056,0.016014864387719617,692640
2018-03-26,680.4564208984375,-0.007901302331111082,698.9153835384489,681.8213878887943,43.29563303318474,0.05394176560264441,0.01600052724674816,176200
2018-03-27,666.2511596679688,-0.020876077870957355,695.8045050745936,681.210790703664,39.20741385101456,-2.403974987969036,0.01575442940347834,414234
2018-03-28,687.8873901367188,0.032474585829663116,695.0504941281293,681.4726181324113,47.3604489491718,-2.576330412913194,0.017580431724943165,372896
2018-04-02,695.3184814453125,0.01080277297584531,695.0760167297659,682.0155931642898,49.848221730640304,-2.089213215099221,0.017525870727214583,228650
2018-04-03,699.5062255859375,0.00602277122264927,695.4979413827347,682.7015003180799,51.24657183687881,-1.349694929638531,0.017543727318620268,172165
2018-04-04,714.1220092773438,0.02089442975173439,697.2716621346021,683.9336771400118,55.8712147649589,0.4110123398190808,0.01814343583152249,405335
2018-04-05,714.1220092773438,0.0,698.8764571005776,685.1175333022602,55.871214764958886,1.7857999459204166,0.017809768783703578,115422
2018-04-06,753.0838623046875,0.05455909847502283,704.0390671200166,687.7828795376495,65.87799661752085,5.950629793954022,0.021289058992715312,1572359
2018-04-09,736.3331298828125,-0.022242851374629335,707.1146921450448,689.6868109237344,59.61859161016768,7.809618914241582,0.021892417029776498,200731
2018-04-10,747.0486450195312,0.014552537026853773,710.9179257521388,691.9362946137655,62.099450766885546,10.031892293872033,0.021769634114968586,587521
2018-04-11,737.9342651367188,-0.01220051725356408,713.4909104554321,693.7401365950578,58.79095980302386,10.931593073085992,0.020600363498106473,480502
2018-04-12,760.2685546875,0.030265960812435377,717.9459241918195,696.3490941673105,63.8705968370099,13.293563014434653,0.02132240410657893,723196
2018-04-13,744.5443115234375,-0.02068248524434335,720.4791039376878,698.2391026910802,58.41149960190117,13.738260089133632,0.021735651212413703,286216
2018-04-16,735.7993774414062,-0.011745350742305649,721.9381776047087,699.7120546420734,55.5669850415587,13.232506530412365,0.021656112012817665,206161
2018-04-17,738.8785400390625,0.004184785543531522,723.5515454555996,701.247995245877,56.372604337250515,12.931094273900612,0.021594600496932487,353361
2018-04-18,737.3594970703125,-0.0020558764214070324,724.8665884665246,702.6641325723255,55.83476705374622,12.426404955492217,0.02083391515275799,467179
2018-04-19,726.9723510742188,-0.014086949496635137,725.0671372863051,703.617396042988,52.169462800707684,11.060777404851478,0.020741969245337104,331292
2018-04-20,742.2041015625,0.020952310587567524,726.6992291221331,705.1306001810082,56.662194677759366,11.079860959342227,0.020868883238096644,1087863
2018-04-23,765.1131591796875,0.030866250360189307,730.357698651424,707.4828573966427,62.38499344804688,12.79604941213097,0.021367255885108377,542992
2018-04-24,806.497314453125,0.05408893413597449,737.6090906325385,711.3657772812106,70.07303596282078,17.296117715619857,0.02360269537761163,534463
2018-04-25,822.098388671875,0.01934423579491873,745.6556904458085,715.7082326298641,72.36603040136764,21.869235637904808,0.023398078162495187,631627
2018-04-26,818.8960571289062,-0.003895314219192425,752.6309634632464,719.7548139827678,71.16077937707716,24.947484079140168,0.022519641110328413,409278
2018-04-27,828.2977905273438,0.01148098506103512,759.8373279455413,724.0114012982414,72.60344295965324,27.824911202158432,0.021928113497423244,227359
2018-04-30,850.9605102539062,0.027360594203847954,768.5157262606236,728.9897977278753,75.75222257829357,31.57006495248652,0.02228731733079376,361983
2018-05-02,824.0279541015625,-0.031649595754223325,773.8026051026178,732.7167842523336,66.03834378700749,31.996063383439832,0.024186279579905885,365247
2018-05-03,810.028076171875,-0.01698956674953045,777.2526499663566,735.7485996217273,61.61533812928401,30.848395955938827,0.02464361680364317,377088
2018-05-04,800.7083740234375,-0.011505406321817402,779.4865284479833,738.2960417551277,58.792377555549514,28.85422562390829,0.024938449993916895,218806
2018-05-07,814.79052734375,0.017587118827734782,782.848814057104,741.2958255037012,61.651397822138804,28.08638103463386,0.022392142985190742,109394
2018-05-08,796.1101684570312,-0.02292657837790224,784.1118001904304,743.4454075803023,56.091840677385335,25.6745495958387,0.02243508936535634,297167
2018-05-09,812.6556396484375,0.020782891422519656,786.8302610911929,746.1595343280724,59.56948492119351,24.81221725768296,0.022629585311081706,450417
2018-05-10,817.7465209960938,0.0062645001145362755,789.7746667964216,748.966867138583,60.603428565498426,24.259950635776477,0.022288235706174688,574659
2018-05-11,811.259765625,-0.007932476879500827,791.8208666848576,751.4097259027562,58.54883885599592,23.033334470653926,0.02167178233000871,2713494
2018-05-14,807.6057739257812,-0.004504095795264451,793.3241911839932,753.6134924918945,57.36898078416647,21.51833575022806,0.021014711522759112,18045827
2018-05-15,884.7493286132812,0.09552130157824923,802.0313471296397,758.7560743005764,70.7640606530745,26.240049539777942,0.028913092025868052,1634890
2018-05-16,901.787353515625,0.019257460109123103,811.5319191664003,764.3651440737156,72.79707080802176,30.999524728475308,0.028959695318968574,1488234
2018-05-17,927.241943359375,0.02822682059635806,822.5519214704931,770.7524695358983,75.53430293091061,36.40575291537789,0.02906574094633512,1018984
2018-05-18,925.2301635742188,-0.002169638463363266,832.3308016708479,776.8104183217148,74.89289314058621,40.06603754715093,0.028623481909123318,670936
2018-05-21,888.854736328125,-0.03931500363712026,837.7140335429696,781.2043131454956,64.2664480411457,39.575445412274576,0.03077891014351153,398522
2018-05-22,872.9252319335938,-0.017921381012533377,841.0674810087434,784.8012119214995,60.23574741452626,37.46934643282452,0.030928924222956927,246467
2018-05-23,887.458984375,0.016649481432920554,845.4857194245773,788.827006919676,62.54397240895072,36.551655445016195,0.02900559642758221,377799
2018-05-24,900.3914794921875,0.014572498949115165,850.7148394310163,793.2020842754607,64.51769618969956,36.44777572950022,0.028902426138699155,348651
2018-05-25,918.0045166015625,0.019561532411777716,857.1233801139255,798.096297307857,67.06324852735021,37.356057821744116,0.02900058788618234,396045
2018-05-28,870.5850219726562,-0.05165496876252029,858.4054412433284,800.9389923927511,55.515620776649996,33.85921307664637,0.03169695378125285,405630
2018-05-29,850.4677734375,-0.02310773563456514,857.6494728808685,802.8812975317608,51.46677281097601,29.12886516726519,0.03166112018315518,410042
2018-05-30,869.39453125,0.022254526748262338,858.7680498684048,805.4896596383584,54.80631081582507,26.60062608749638,0.031074814335819868,322757
2018-05-31,904.1276245117188,0.03995089917552175,863.0880093582442,809.3578151235882,60.21638679650402,27.087402042031044,0.031735598853443486,428399
2018-06-01,868.4502563476562,-0.0394605442824848,863.598699547712,811.6751657598262,53.174872602647845,24.314033012786467,0.03313117670543757,297314
2018-06-04,840.696533203125,-0.03195775801973044,861.4175408482275,812.8132586007398,48.43045368569728,19.650110325777177,0.03394972427152234,341355
2018-06-05,851.4942016601562,0.012843717120958331,860.4724609255542,814.3301583285601,50.28879004679168,16.633459432803306,0.03350089220139098,307539
2018-06-06,869.2714233398438,0.020877677904356018,861.3104573459627,816.4847177407672,53.2742152898059,15.498557363664304,0.03350341394254642,343905
2018-06-07,873.5410766601562,0.004911760821387556,862.4752782330287,818.7222220121159,53.98892171550804,14.773366464806486,0.03349974990661419,260962
2018-06-08,912.6672973632812,0.044790361608085805,867.2554705311479,822.4063426141224,60.02336594787633,17.1580195036737,0.034582335486971705,368310
2018-06-11,924.9837646484375,0.013495024222669905,872.7534033042232,826.428986615468,61.72510068621951,19.813314636602854,0.034515956605994755,350686
2018-06-12,924.7374267578125,-0.00026631590741343913,877.7042626807555,830.2842195622267,61.66855764357094,21.648230425980728,0.02759086748419847,272366
2018-06-13,914.4324951171875,-0.011143629902333196,881.2021895794633,833.584151936931,59.22446807898137,22.017093202155934,0.027460656263899538,98792
2018-06-14,908.1099243164062,-0.006914201796788699,883.7648309829817,836.50673124593,57.71313135995522,21.55081658739141,0.02674563628117812,363833
