date,open,high,low,close,volume,returns,forward_return,label
2022-01-24 00:00:00+05:30,1765.0,1768.6500244140625,1728.0,1559.1353759765625,7116712,-0.027384080134961408,0.020295891848987058,Buy
2022-01-25 00:00:00+05:30,1726.5999755859375,1740.0,1700.5,1545.98388671875,9137653,-0.00843511696319188,0.03771451356921207,Buy
2022-01-27 00:00:00+05:30,1702.0,1709.699951171875,1665.0,1506.8887939453125,11231734,-0.025288163162175192,0.03571439854710223,Buy
2022-01-28 00:00:00+05:30,1681.0,1727.550048828125,1679.5,1513.7113037109375,10998502,0.004527546951731187,0.032558506742122795,Buy
2022-01-31 00:00:00+05:30,1718.0,1749.5,1715.3499755859375,1558.5966796875,8788872,0.029652534050927493,-0.01221058168437028,Hold
2022-02-01 00:00:00+05:30,1766.0999755859375,1780.0,1734.699951171875,1590.7794189453125,5119935,0.020648535748366337,-0.03089635898405918,Sell
2022-02-02 00:00:00+05:30,1789.0,1792.800048828125,1772.0,1604.2899169921875,4253717,0.008493005306689616,-0.02786626402917658,Sell
2022-02-03 00:00:00+05:30,1779.0,1779.0,1734.0,1560.7064208984375,3832922,-0.027166845363874592,0.017859641540089788,Buy
2022-02-04 00:00:00+05:30,1732.0,1753.949951171875,1710.1500244140625,1562.9954833984375,4700077,0.0014666835923455857,-0.011343434140689279,Hold
2022-02-07 00:00:00+05:30,1722.199951171875,1732.0,1695.4000244140625,1539.5653076171875,4310209,-0.014990558853251179,-0.01912541421469305,Sell
2022-02-08 00:00:00+05:30,1710.0,1725.0,1696.0,1541.630126953125,6053401,0.0013411703457602009,0.012199349530613413,Hold
2022-02-09 00:00:00+05:30,1735.0,1743.0,1725.0,1559.5843505859375,3867244,0.011646258930017916,-0.002302421354222317,Hold
2022-02-10 00:00:00+05:30,1755.6500244140625,1773.9000244140625,1748.75,1588.580078125,4334630,0.01859195851007911,-0.025316344809695135,Sell
2022-02-11 00:00:00+05:30,1740.0,1745.949951171875,1713.0,1545.2657470703125,7551371,-0.027266067131983318,-0.008365473645760124,Hold
2022-02-14 00:00:00+05:30,1690.0,1718.550048828125,1678.25,1510.1204833984375,7459637,-0.022743831433853612,0.028831515749006886,Buy
2022-02-15 00:00:00+05:30,1699.0,1746.75,1690.449951171875,1560.43701171875,4669915,0.0333195456080948,-0.002243665464558675,Hold
2022-02-16 00:00:00+05:30,1738.25,1755.449951171875,1726.8499755859375,1555.9935302734375,5350642,-0.0028475878308078517,0.005509583304665888,Hold
2022-02-17 00:00:00+05:30,1744.0,1749.0,1720.300048828125,1548.363037109375,3937950,-0.004903936305391654,-0.02704674086402048,Sell
2022-02-18 00:00:00+05:30,1710.0,1722.5,1703.5,1532.3388671875,5602215,-0.01034910388444199,-0.0072352090190968,Hold
2022-02-21 00:00:00+05:30,1701.0,1737.300048828125,1691.5,1553.6595458984375,5120890,0.013913814475038366,-0.008724911469809027,Hold
2022-02-22 00:00:00+05:30,1699.9000244140625,1751.0,1691.050048828125,1556.9359130859375,8878515,0.002108806395937579,-0.01819110694105308,Sell
2022-02-23 00:00:00+05:30,1750.0,1758.25,1733.4000244140625,1564.56640625,5478811,0.00490096804879947,-0.012622993590975962,Hold
2022-02-24 00:00:00+05:30,1690.0999755859375,1714.949951171875,1670.5,1506.48486328125,13592379,-0.037123092210551545,0.026904599613454927,Buy
2022-02-25 00:00:00+05:30,1715.0,1728.1500244140625,1677.0,1521.2520751953125,9737281,0.009802429665239476,0.02670256859660136,Buy
2022-02-28 00:00:00+05:30,1682.199951171875,1728.050048828125,1665.0,1540.10400390625,15076542,0.012392376660204096,0.0364887117949686,Buy
2022-03-02 00:00:00+05:30,1710.0,1714.4000244140625,1691.0,1528.613525390625,6771489,-0.007460845817218287,0.064922368727661,Buy
2022-03-03 00:00:00+05:30,1720.199951171875,1733.9000244140625,1705.550048828125,1544.81689453125,7344147,0.010600043026888883,0.06104539341326931,Buy
2022-03-04 00:00:00+05:30,1695.25,1736.0,1681.0,1547.0162353515625,9074499,0.00142369029501066,0.05727373218843579,Buy
2022-03-07 00:00:00+05:30,1697.0,1751.0,1696.0,1561.8734130859375,9742588,0.009603763292761247,0.08670281605897112,Buy
2022-03-08 00:00:00+05:30,1718.449951171875,1800.0,1718.449951171875,1596.3004150390625,10984500,0.022042120484722538,0.0343605319703999,Buy
2022-03-09 00:00:00+05:30,1791.0,1831.5999755859375,1791.0,1627.854736328125,10193515,0.019767157229167553,0.04193894349964822,Buy
2022-03-10 00:00:00+05:30,1844.75,1844.75,1810.199951171875,1639.120849609375,6547182,0.006920834537522902,0.015718279809807667,Buy
2022-03-11 00:00:00+05:30,1814.0,1831.4000244140625,1811.0,1635.61962890625,4758657,-0.0021360357315687306,0.017041873883685055,Buy
2022-03-14 00:00:00+05:30,1831.550048828125,1895.0,1831.550048828125,1697.292236328125,10289724,0.037705959461440175,-0.0017453696425070442,Hold
2022-03-15 00:00:00+05:30,1888.3499755859375,1888.3499755859375,1830.0,1651.150146484375,7140443,-0.027185707243657986,0.017996081980615086,Buy
2022-03-16 00:00:00+05:30,1865.0,1893.949951171875,1849.0,1696.125244140625,5233979,0.027238648012726685,-0.0014290384117406907,Hold
2022-03-17 00:00:00+05:30,1923.300048828125,1923.300048828125,1833.050048828125,1664.885009765625,17731459,-0.01841858936002594,0.011835552526927362,Hold
2022-03-21 00:00:00+05:30,1861.0,1886.9000244140625,1841.0999755859375,1663.49365234375,8362085,-0.0008357078198877321,0.01125179235272622,Hold
2022-03-22 00:00:00+05:30,1850.0,1890.0,1839.0,1694.329833984375,5709382,0.01853699988405655,-0.0007417173692988444,Hold
2022-03-23 00:00:00+05:30,1897.0,1900.0,1857.0,1680.8643798828125,6192824,-0.00794736292277709,0.01684989463414488,Buy
2022-03-24 00:00:00+05:30,1856.1500244140625,1894.5999755859375,1856.1500244140625,1693.701416015625,3784303,0.007637163525178403,0.010679936189359696,Hold
2022-03-25 00:00:00+05:30,1892.0,1894.0,1858.0,1684.58984375,3438588,-0.00537968037309644,0.014388021588155553,Hold
2022-03-28 00:00:00+05:30,1866.0,1880.9000244140625,1852.6500244140625,1682.2109375,4008555,-0.0014121575402024078,0.0048293726169521545,Hold
2022-03-29 00:00:00+05:30,1873.9000244140625,1889.4000244140625,1860.550048828125,1693.0731201171875,3917785,0.006457087143500795,-0.013202563437951453,Hold
2022-03-30 00:00:00+05:30,1910.0,1919.0,1895.0,1709.186767578125,7795839,0.00951739607077462,-0.039444257244392045,Sell
2022-03-31 00:00:00+05:30,1900.0,1913.0,1894.199951171875,1711.7900390625,5399145,0.0015231053350968082,-0.05026612024944188,Sell
2022-04-01 00:00:00+05:30,1886.8499755859375,1910.300048828125,1878.300048828125,1708.8277587890625,6171518,-0.0017305161298052374,-0.046728496618654414,Sell
2022-04-04 00:00:00+05:30,1889.75,1893.0,1873.0,1690.3349609375,7364074,-0.010821920323126788,-0.061817733287191756,Sell
2022-04-05 00:00:00+05:30,1883.800048828125,1889.5999755859375,1857.1500244140625,1670.72021484375,5472024,-0.011604058690752761,-0.06375256273682028,Sell
2022-04-06 00:00:00+05:30,1855.0,1857.5,1822.1500244140625,1641.7691650390625,5407453,-0.01732848477409188,-0.043907399995523955,Sell
2022-04-07 00:00:00+05:30,1821.050048828125,1828.1500244140625,1807.550048828125,1625.7449951171875,5797544,-0.009760306298293608,-0.10469343869768843,Sell
2022-04-08 00:00:00+05:30,1823.0,1838.0,1808.0,1628.976806640625,5131446,0.001987895723587707,-0.13920417715719446,Sell
2022-04-11 00:00:00+05:30,1814.0,1814.0,1762.550048828125,1585.84228515625,8248407,-0.026479518498074617,-0.10124260846941247,Sell
2022-04-12 00:00:00+05:30,1757.5,1757.5,1727.75,1564.20751953125,6456184,-0.013642444666474796,-0.07096330978302778,Sell
2022-04-13 00:00:00+05:30,1754.949951171875,1757.5,1732.0,1569.683349609375,6257693,0.003500705635123058,-0.09327718832623078,Sell
2022-04-18 00:00:00+05:30,1605.5,1650.0,1590.0,1455.5401611328125,30523965,-0.07271733404381697,-0.037190120418977735,Sell
2022-04-19 00:00:00+05:30,1636.6500244140625,1636.6500244140625,1550.0,1402.2164306640625,17044923,-0.036635011449803856,0.012163795859947868,Hold
2022-04-20 00:00:00+05:30,1575.0,1596.300048828125,1563.0,1425.2874755859375,10678747,0.016453269564776773,-0.02198141394001607,Sell
2022-04-21 00:00:00+05:30,1595.0,1627.199951171875,1589.25,1453.2061767578125,7766514,0.0195881193444134,-0.022362326029333857,Sell
2022-04-22 00:00:00+05:30,1604.3499755859375,1610.699951171875,1582.4000244140625,1423.2677001953125,8134245,-0.020601671697607626,-0.011290194897528694,Hold
2022-04-25 00:00:00+05:30,1572.800048828125,1572.800048828125,1554.0999755859375,1401.408447265625,7000570,-0.015358497158818207,-0.012875579098803547,Hold
2022-04-26 00:00:00+05:30,1577.199951171875,1592.0,1566.550048828125,1419.272705078125,5345435,0.01274735987738329,-0.028747582500321278,Sell
2022-04-27 00:00:00+05:30,1572.75,1572.75,1550.3499755859375,1393.9576416015625,8819356,-0.01783664505488325,0.020833236640316333,Buy
2022-04-28 00:00:00+05:30,1570.0,1601.800048828125,1557.449951171875,1420.7091064453125,9245177,0.01919101703335424,-0.025116920648103558,Sell
2022-04-29 00:00:00+05:30,1590.0,1597.300048828125,1560.800048828125,1407.19873046875,9831395,-0.009509600463085799,0.0017862948712032978,Hold
2022-05-02 00:00:00+05:30,1550.9000244140625,1552.75,1531.0,1383.364501953125,7072627,-0.01693735788667572,0.007787233944924088,Hold
2022-05-04 00:00:00+05:30,1547.25,1570.0,1530.1500244140625,1378.4720458984375,6220959,-0.0035366355344379485,-0.005730646592592925,Hold
2022-05-05 00:00:00+05:30,1560.050048828125,1589.4000244140625,1557.449951171875,1422.998291015625,6144870,0.032301159279706004,-0.04816576053155808,Sell
2022-05-06 00:00:00+05:30,1550.0,1561.8499755859375,1535.050048828125,1385.0252685546875,6171472,-0.026685220003908272,-0.024921455576867757,Sell
2022-05-09 00:00:00+05:30,1540.0,1586.800048828125,1522.1500244140625,1409.71240234375,6832202,0.0178243201402557,-0.05174031577113436,Sell
2022-05-10 00:00:00+05:30,1558.0,1569.1500244140625,1546.050048828125,1394.1370849609375,6212545,-0.011048577963077677,-0.02224727209747923,Sell
2022-05-11 00:00:00+05:30,1549.949951171875,1549.949951171875,1511.5999755859375,1370.572509765625,7846080,-0.01690262417484778,-0.011495199831132341,Hold
2022-05-12 00:00:00+05:30,1514.0,1527.5,1504.300048828125,1354.45849609375,7034979,-0.011757140579618519,-0.05411580172686348,Sell
2022-05-13 00:00:00+05:30,1519.300048828125,1529.25,1498.0999755859375,1350.5084228515625,6723761,-0.0029163486763008617,-0.032737236817188986,Sell
2022-05-16 00:00:00+05:30,1510.0,1511.8499755859375,1478.6500244140625,1336.7734375,6145331,-0.010170233016808194,-0.01390084128644653,Hold
2022-05-17 00:00:00+05:30,1494.9000244140625,1525.0,1480.9000244140625,1363.121337890625,6516378,0.019710071767958137,-0.05100598297257286,Sell
2022-05-18 00:00:00+05:30,1522.0,1549.699951171875,1505.300048828125,1354.8175048828125,6594126,-0.00609177831568708,-0.06543201367011253,Sell
2022-05-19 00:00:00+05:30,1481.0,1484.699951171875,1417.6500244140625,1281.160888671875,16561140,-0.05436644857737394,-0.002242343455670981,Hold
2022-05-20 00:00:00+05:30,1453.0,1466.75,1446.699951171875,1306.2965087890625,10488908,0.019619409505424734,0.004260744678554529,Hold
2022-05-23 00:00:00+05:30,1455.0999755859375,1488.0,1450.050048828125,1318.191162109375,5887569,0.009105630490690686,0.03977127822420301,Buy
2022-05-24 00:00:00+05:30,1468.5999755859375,1469.550048828125,1435.25,1293.593994140625,5693167,-0.018659788258168497,0.05449253108532681,Buy
2022-05-25 00:00:00+05:30,1435.0,1442.5,1399.25,1266.1690673828125,9630092,-0.021200567474829457,0.05938419412102647,Buy
2022-05-26 00:00:00+05:30,1418.0,1430.0,1407.050048828125,1278.2880859375,13040065,0.009571406273364058,0.07024155307200264,Buy
2022-05-27 00:00:00+05:30,1443.949951171875,1467.0,1437.4000244140625,1311.8623046875,8284860,0.026264986053888384,0.052325088007789455,Buy
2022-05-30 00:00:00+05:30,1487.0,1530.0,1485.0,1370.6173095703125,10904213,0.04478747858892751,0.012741517997217233,Hold
2022-05-31 00:00:00+05:30,1510.699951171875,1518.0,1488.1500244140625,1364.085205078125,16033857,-0.004765812051677143,0.002061731861923155,Hold
2022-06-01 00:00:00+05:30,1513.0,1514.75,1472.0999755859375,1341.3594970703125,8738508,-0.01666003554852058,0.014507549176555612,Hold
2022-06-02 00:00:00+05:30,1484.0,1513.8499755859375,1475.5999755859375,1368.0770263671875,7205840,0.019918246640985737,0.004641890584224262,Hold
2022-06-03 00:00:00+05:30,1524.9000244140625,1555.0,1518.0,1380.505615234375,9395707,0.00908471425778612,-0.02950632154524735,Sell
2022-06-06 00:00:00+05:30,1516.0,1536.5999755859375,1493.0,1388.0810546875,6624883,0.0054874383483320965,-0.06898469461339041,Sell
2022-06-07 00:00:00+05:30,1519.8499755859375,1519.8499755859375,1502.5999755859375,1366.8975830078125,4904592,-0.01526097601300136,-0.043903863542492316,Sell
2022-06-08 00:00:00+05:30,1520.199951171875,1520.199951171875,1492.0,1360.8193359375,4697608,-0.004446746519909395,-0.051866945967610545,Sell
2022-06-09 00:00:00+05:30,1485.0,1516.949951171875,1481.5,1374.427490234375,4361061,0.009999971294867072,-0.07775565287748543,Sell
2022-06-10 00:00:00+05:30,1486.0999755859375,1493.949951171875,1473.5999755859375,1339.77197265625,6516436,-0.02521451136881392,-0.06060401194961973,Sell
2022-06-13 00:00:00+05:30,1443.5999755859375,1443.5999755859375,1411.699951171875,1292.32470703125,6987685,-0.035414433644951115,-0.007265798182705008,Hold
2022-06-14 00:00:00+05:30,1410.0,1448.9000244140625,1403.1500244140625,1306.885498046875,6090247,0.011267130417303761,0.006490562400207844,Hold
2022-06-15 00:00:00+05:30,1440.199951171875,1446.4000244140625,1418.8499755859375,1290.23779296875,4651958,-0.012738457273422044,0.010582491644928194,Hold
2022-06-16 00:00:00+05:30,1438.0,1443.75,1392.0,1267.5579833984375,6641772,-0.01757800747575977,0.0395431938200097,Buy
2022-06-17 00:00:00+05:30,1391.050048828125,1396.949951171875,1367.1500244140625,1258.576416015625,9692047,-0.007085725071710014,0.038780503843841796,Buy
2022-06-20 00:00:00+05:30,1390.050048828125,1422.3499755859375,1382.0,1282.9349365234375,4595194,0.01935402586433832,0.04274666233039759,Buy
2022-06-21 00:00:00+05:30,1424.0,1456.0,1422.75,1315.367919921875,6270787,0.025280302589877346,0.020863451828751378,Buy
2022-06-22 00:00:00+05:30,1436.050048828125,1459.5999755859375,1435.0,1303.8917236328125,6253366,-0.008724704407983563,0.018090094435406545,Buy
2022-06-23 00:00:00+05:30,1439.800048828125,1458.0,1433.0,1317.6812744140625,6254281,0.010575687023175906,0.0065062168550582555,Hold
2022-06-24 00:00:00+05:30,1458.0,1467.5,1428.9000244140625,1307.3846435546875,6114340,-0.007814204435707461,0.02657679507044519,Buy
2022-06-27 00:00:00+05:30,1468.050048828125,1484.0,1465.1500244140625,1337.776123046875,4511097,0.023246012290273788,0.009087274075098684,Hold
2022-06-28 00:00:00+05:30,1469.0,1488.25,1453.0,1342.81103515625,4412178,0.003763643275309425,-0.0028375569120427935,Hold
2022-06-29 00:00:00+05:30,1464.699951171875,1477.0,1457.0,1327.479248046875,5060038,-0.011417680304951494,0.01940888538636898,Buy
2022-06-30 00:00:00+05:30,1465.050048828125,1482.0,1455.0,1326.25439453125,9165177,-0.0009226912717672509,0.025172862955140207,Buy
2022-07-01 00:00:00+05:30,1454.0,1485.0,1442.3499755859375,1342.1307373046875,4651635,0.011970812567259292,0.02369188525235022,Buy
2022-07-04 00:00:00+05:30,1480.25,1492.25,1462.0,1349.932861328125,4800224,0.005813236972059821,-0.009979880003436192,Hold
2022-07-05 00:00:00+05:30,1498.800048828125,1509.949951171875,1472.0,1339.000732421875,7379669,-0.008098276010182093,-0.025305736280498592,Sell
2022-07-06 00:00:00+05:30,1482.199951171875,1500.0,1470.0,1353.244140625,5209162,0.01063734160724672,-0.03164289085400973,Sell
2022-07-07 00:00:00+05:30,1503.050048828125,1513.949951171875,1495.699951171875,1359.6400146484375,3323472,0.004726326781273604,-0.04660720328319612,Sell
2022-07-08 00:00:00+05:30,1515.0,1516.949951171875,1499.949951171875,1373.9283447265625,3652582,0.010508906713678545,-0.05553165060019705,Sell
2022-07-11 00:00:00+05:30,1495.0,1499.9000244140625,1466.4000244140625,1336.460693359375,4702638,-0.0272704551958598,0.01137018159737524,Hold
2022-07-12 00:00:00+05:30,1461.800048828125,1468.5999755859375,1436.0,1305.1163330078125,4710356,-0.023453260172414225,0.03166268422439367,Buy
2022-07-13 00:00:00+05:30,1450.0,1460.0,1438.5999755859375,1310.423583984375,5264025,0.0040664964818355465,0.04904978952006478,Buy
2022-07-14 00:00:00+05:30,1451.0,1452.949951171875,1414.0,1296.27099609375,6157606,-0.010800010060558973,0.07282100134738956,Buy
2022-07-15 00:00:00+05:30,1446.0,1446.0,1410.6500244140625,1297.6318359375,5620018,0.0010498112260868275,0.05309900095953046,Buy
2022-07-18 00:00:00+05:30,1450.0,1493.5999755859375,1448.050048828125,1351.656494140625,5835171,0.04163327124607252,0.009195169772333367,Hold
2022-07-19 00:00:00+05:30,1471.550048828125,1486.8499755859375,1470.0999755859375,1346.4398193359375,3418540,-0.00385946786576441,-0.022234834250299262,Sell
2022-07-20 00:00:00+05:30,1501.25,1525.800048828125,1500.0,1374.6995849609375,5079392,0.020988510009261052,-0.0292021365818651,Sell
2022-07-21 00:00:00+05:30,1517.0,1535.449951171875,1503.0999755859375,1390.666748046875,5008061,0.011615019936440207,-0.010111704862792892,Hold
2022-07-22 00:00:00+05:30,1534.0,1540.0,1492.1500244140625,1366.5347900390625,7020642,-0.017352797168483924,0.028812148085340494,Buy
2022-07-25 00:00:00+05:30,1480.0999755859375,1517.1500244140625,1480.0999755859375,1364.085205078125,7859626,-0.0017925522122034243,0.031557679183819465,Buy
2022-07-26 00:00:00+05:30,1496.6500244140625,1496.6500244140625,1445.0,1316.501953125,7268273,-0.03488290304446173,0.06370799823158246,Buy
2022-07-27 00:00:00+05:30,1451.0,1473.0,1445.0,1334.555419921875,4517285,0.013713209277070426,0.06461372044434133,Buy
2022-07-28 00:00:00+05:30,1496.4000244140625,1524.449951171875,1489.8499755859375,1376.604736328125,6636841,0.031508108077453745,0.054369341320933406,Buy
2022-07-29 00:00:00+05:30,1532.800048828125,1555.699951171875,1528.0,1405.9075927734375,7009465,0.021286325458586663,0.04320201229552856,Buy
2022-08-01 00:00:00+05:30,1564.0,1564.0,1537.9000244140625,1407.132568359375,2983249,0.0008713059039116011,0.04406687469582882,Buy
2022-08-02 00:00:00+05:30,1546.550048828125,1547.0,1528.3499755859375,1400.3736572265625,4374635,-0.00480332222051616,0.038125287605908165,Buy
2022-08-03 00:00:00+05:30,1549.0,1570.0,1539.9000244140625,1420.7860107421875,6011955,0.014576362108990049,0.03438476532378543,Buy
2022-08-04 00:00:00+05:30,1587.5,1603.8499755859375,1574.949951171875,1451.4498291015625,7402209,0.02158229186347138,-0.0036251468321554237,Hold
2022-08-05 00:00:00+05:30,1608.4000244140625,1625.699951171875,1602.300048828125,1466.6456298828125,5361971,0.010469394447244484,-0.012494963486997412,Hold
2022-08-08 00:00:00+05:30,1617.0,1622.0,1596.0,1469.1405029296875,3763409,0.0017010742036400739,-0.00812034765690206,Hold
2022-08-10 00:00:00+05:30,1621.199951171875,1621.199951171875,1588.0999755859375,1453.7633056640625,4423829,-0.010466798263992105,-0.012168881797469888,Hold
2022-08-11 00:00:00+05:30,1630.0,1631.3499755859375,1616.0,1469.639404296875,3462090,0.010920690163905622,-0.01410532152820354,Hold
2022-08-12 00:00:00+05:30,1613.300048828125,1614.0,1590.1500244140625,1446.1881103515625,3562286,-0.01595717553349929,-0.011573984781010571,Hold
2022-08-16 00:00:00+05:30,1609.0,1609.0,1591.0999755859375,1448.3199462890625,3004430,0.0014741069451758015,-0.033856240186699305,Sell
2022-08-17 00:00:00+05:30,1596.449951171875,1612.0,1585.0,1457.2105712890625,4067324,0.006138578028135111,-0.04280153523330621,Sell
2022-08-18 00:00:00+05:30,1594.0999755859375,1598.199951171875,1574.0,1436.0726318359375,4635706,-0.014505754946881999,-0.040936197941791264,Sell
2022-08-19 00:00:00+05:30,1585.300048828125,1604.9000244140625,1585.0999755859375,1448.90966796875,4739884,0.00893898807639082,-0.04730439477152637,Sell
2022-08-22 00:00:00+05:30,1586.0,1599.0,1574.0,1429.449951171875,3950555,-0.013430593519439982,-0.07228754026241035,Sell
2022-08-23 00:00:00+05:30,1548.0,1554.5,1533.0,1399.2852783203125,5551574,-0.0211022938066725,-0.03206052196883091,Sell
2022-08-24 00:00:00+05:30,1535.0,1546.0,1531.0,1394.8397216796875,2888426,-0.003177019518108115,-0.047674765919688444,Sell
2022-08-25 00:00:00+05:30,1548.0,1548.699951171875,1513.75,1377.2852783203125,4331088,-0.012585276348622831,-0.04291420482700936,Sell
2022-08-26 00:00:00+05:30,1535.1500244140625,1544.949951171875,1517.449951171875,1380.369873046875,3079136,0.0022396193258700237,-0.03959775344689909,Sell
2022-08-29 00:00:00+05:30,1468.550048828125,1468.550048828125,1450.0,1326.1185302734375,8079050,-0.039302033341027,-0.00454942821245663,Hold
2022-08-30 00:00:00+05:30,1473.0999755859375,1496.0999755859375,1466.0,1354.4234619140625,6725875,0.021344194349496526,-0.02364449457916795,Sell
2022-09-01 00:00:00+05:30,1460.050048828125,1468.0999755859375,1451.050048828125,1328.341064453125,8140604,-0.019257195548043726,0.007990703718236958,Hold
2022-09-02 00:00:00+05:30,1478.0,1478.0,1448.0,1318.18017578125,5175653,-0.007649307052069676,0.040364838479897136,Buy
2022-09-05 00:00:00+05:30,1451.0,1467.0,1446.3499755859375,1325.7103271484375,3669352,0.0057125357409693045,0.05125559622692699,Buy
2022-09-06 00:00:00+05:30,1461.300048828125,1470.0,1445.449951171875,1320.08544921875,3428442,-0.004242916280049247,0.061748414575731436,Buy
2022-09-07 00:00:00+05:30,1440.0,1465.75,1438.050048828125,1322.3988037109375,3600574,0.0017524278398466375,0.012177226241337769,Hold
2022-09-08 00:00:00+05:30,1475.0,1481.0999755859375,1463.5999755859375,1338.9554443359375,4061475,0.012520156989357822,-0.02920267017409406,Sell
2022-09-09 00:00:00+05:30,1488.0,1520.0,1480.0,1371.3883056640625,4816910,0.024222509767089617,-0.08904185737163128,Sell
2022-09-12 00:00:00+05:30,1525.800048828125,1545.9000244140625,1521.1500244140625,1393.660400390625,5494819,0.016240545901241132,-0.09497457533442188,Sell
2022-09-13 00:00:00+05:30,1551.9000244140625,1553.0,1541.300048828125,1401.5986328125,4947158,0.005695958943549018,-0.10123319354225124,Sell
2022-09-14 00:00:00+05:30,1497.0,1498.949951171875,1472.0,1338.501953125,14332197,-0.04501765213689446,-0.0665245296674658,Sell
2022-09-15 00:00:00+05:30,1475.0,1475.199951171875,1429.050048828125,1299.8543701171875,12784100,-0.028873759143632216,-0.04526094842167472,Sell
2022-09-16 00:00:00+05:30,1425.0,1425.0,1368.3499755859375,1249.27734375,20464045,-0.038909763685779475,-0.008423815330738105,Hold
2022-09-19 00:00:00+05:30,1392.0,1406.0,1380.5999755859375,1261.298095703125,6595241,0.00962216437627994,-0.007228706474701196,Hold
2022-09-20 00:00:00+05:30,1407.949951171875,1413.550048828125,1385.0999755859375,1259.7103271484375,7219797,-0.0012588368761489166,0.0036009332580200226,Hold
2022-09-21 00:00:00+05:30,1379.9000244140625,1388.800048828125,1368.4000244140625,1249.458740234375,7917054,-0.00813805102103804,0.01267033010192109,Hold
2022-09-22 00:00:00+05:30,1366.3499755859375,1383.949951171875,1360.0,1241.021728515625,9168498,-0.006752533274662076,0.02244244549474006,Buy
2022-09-23 00:00:00+05:30,1367.5,1394.800048828125,1362.0,1238.753662109375,10426200,-0.001827579932031309,0.03515328832553033,Buy
2022-09-26 00:00:00+05:30,1360.0,1399.449951171875,1355.0,1252.1805419921875,9414587,0.010839023361552735,0.009780789624505681,Hold
2022-09-27 00:00:00+05:30,1393.449951171875,1406.5,1378.0,1264.2464599609375,8561254,0.009635925143472779,0.02572564812348177,Buy
2022-09-28 00:00:00+05:30,1379.0,1405.8499755859375,1377.0,1265.289794921875,7022098,0.0008252623155218242,0.04334259440241417,Buy
2022-09-29 00:00:00+05:30,1404.9000244140625,1409.8499755859375,1393.0,1268.873291015625,6119965,0.0028321544267029264,0.037571972397232756,Buy
2022-09-30 00:00:00+05:30,1388.949951171875,1419.300048828125,1376.0,1282.2999267578125,8120130,0.010581541779826287,0.03480855674575367,Buy
2022-10-03 00:00:00+05:30,1412.0,1412.0,1386.0,1264.4278564453125,4943169,-0.013937511762702859,0.021560613902444237,Buy
2022-10-04 00:00:00+05:30,1419.699951171875,1432.25,1414.0,1296.77001953125,6631341,0.02557849617206398,-0.0004895915896806491,Hold
2022-10-06 00:00:00+05:30,1445.0,1459.800048828125,1444.0999755859375,1320.1307373046875,6180672,0.018014541839795006,-0.024224211339745283,Sell
2022-10-07 00:00:00+05:30,1446.3499755859375,1457.8499755859375,1440.1500244140625,1316.54736328125,3994466,-0.002714408446207184,0.015883219491679146,Buy
2022-10-10 00:00:00+05:30,1426.3499755859375,1465.0,1426.3499755859375,1326.9349365234375,5274677,0.007890011048518941,0.01866470240659579,Buy
